NKT,NKTscore,P,Pscore,Q,Qscore,S,Sscore,W,Wscore,kode_lelang,nama_paket,score,tahun_anggaran
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7581333,Lanjutan Peningkatan Jl. Pawon Raya - Empu Tantular Kel. Bencongan Kec. Kelapa Dua,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2188115,"Ruas Jalan Margowangsan - Banyuurip, Kec. Sawangan",0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,48198114,PENGADAAN ANNUAL SPARE PART AND MAINTENANCE NEEDS SBNP DI SELAT MALAKA DAN SINGAPURA,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2200203,Peningkatan Jalan Lingkar Candi Penataran (Kec. Nglegok) (A.L.022),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,43233064,Pembangunan Bendungan Bagong Paket II di Kab. Trenggalek (MYC),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1349674,Pembangunan Depo Gerai Maritim,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,899170,Perbaikan Jalan Lingkungan Asrama Haji Jambi Tahun 2018 (Lelang Ulang),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,35859127,PENGUATAN LANDASAN/LOKASI PARKIR ALAT BERAT,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6413291,Pengadaan Alat Pengolah Data TORA,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7522333,Pengadaan dan Pemasangan Pagar Pengaman Jalan Guardrail,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1164390,Belanja Jasa Penelitian - Jasa Penilaian Publik Pengadaan Tanah BRIGIF,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2577290,Perencanaan Penataan Rumah Dinas Bupati,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3271019,Pengadaan Meubelair Property Kantor Walikota Pekanbaru,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,47983114,Subsidi Pengoperasian Kapal Penyeberangan Pada Lintas Perintis Kolonodale - Baturube,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,47811114,Pengembangan Monitoring Informasi Daya Serap,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,205442,Jasa Konsultansi Perencanaan gedung prodi Multimudia AKN Putra Sang Fajar Blitar,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1216607,pembangunan kantor distrik supnin,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1125564,Belanja Jasa Konsultansi Penyusunan Blue Print E-Government Kab. Seluma,0.45,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,5105041,Perencanaan Teknis Jalan Oksibil - Tarup - Denomngatupbinn (Kab. Pegunungan Bintang),0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7442025,Pengadaan Meubelair/ Perabot Asrama A3 dan Aula LPMP Bengkulu,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,14088015,Belanja Modal Pengadaan Alat-alat Kedokteran,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,48131114,FGD PENYELENGGARAAN HIBAH KAPAL PELAYARAN RAKYAT TAHUN ANGGARAN 2018,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2964234,Pembangunan Jalan Lingkungan Paket 7,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1483493,"Belanja Modal Jalan,Irigasi dan jaringan, pengadaan jaringan listrik - Pembangunan PJU Banten Kec. Kasemen",0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,48030114,Subsidi Pengoperasian Kapal Angkutan Penyeberangan pada Lintas Perintis Teluk Dalam - Pulo Tello,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1390223,PEMBANGUNAN PAGAR RUMAH SAKIT PRATAMA,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,35622127,Pengerasan Halaman SDN Palmerah 25,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,5211247,,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1563270,Pengadaan Speedboad,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3785070,Peningkatan Kualitas Lingkungan Perumahan MBR di Ma. Jambi - Perumahan Mendalo Asri,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2284629,"Perencanaan Pembangunan Jembatan APBD 2019 Kec. Kasui, Banjit dan Rebang Tangkas",0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2176183,Belanja Bahan Obat Bansos/Pengembangan,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,12328016,Belanja Bahan/Bibit Tanaman di KPHL Pasaman Raya Resort Pasaman (100 Ha) : Pengadaan Bibit Tanaman Kayu-Kayuan/MPTS,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,783619,Pembangunan lampu jalan 2 lengan (poros makassar-parepare dan jl jend.Sudirman),0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,798619,Pembangunan Drainase Jalan Lingkar Pasar Mattirowalie Ruas Kota Kec. Barru,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6742034,Saluran drainase jl. HM Usman,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,22293047,Pengadaan AC Central BBPK Makassar,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6445036,PENGADAAN PUPUK ORGANIK PEREMAJAAN TANAMAN KOPI,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,821382,Penguatan Peralatan BPBD Berupa Tenda Pengungsi dan Tenda Keluarga,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3093166,220- B.TDR Rehabilitasi/Pemeliharaan Periodik Jalan Depan Kantor Kecamatan Batanghari,0.4,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,35964127,Belanja Hibah Barang/jasa Yang Akan Diserahkan Kepada Masyarakat Perbaikan Lapangan Olahraga Bulutangkis RT.001 RT.003 RT.010 Kel. Pondok Kopi Kec. Duren Sawit,0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2343032,"PENINGKATAN JALAN DUSUN LEREP - DUSUN GELAP, DUSUN KRAJAN DESA NYATNYONO",0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1596088,PENINGKATAN JALAN PAKET VII,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7323333,Normalisasi Sungai SOLEAR,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2227418,Rehabilitasi Trotoar Ruas Jalan Suroso dan Taifur Yusuf,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3193386,Pengayaan Bahan Promosi Foto dan Video Online,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1046130,Sosialisasi Pembangunan Keluarga Bersama Mitra,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2798246,Pembangunan gedung TK Al Amanah Besuki,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6796034,"Penurapan Kali Krukut Rw.007, Kel. Gandul",0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1486350,Belanja Modal Peralatan dan Mesin-Pengadaan Bidang Pendidikan/Ketrampilan Lain-lain  (Pengadaan Alat Peraga Pendidikan Sekolah Dasar),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,876540,Pemeliharaan Jalan Dari Desa Durian Jaya Menuju Desa Togan Baru Kec. Tanah Pinoh Barat,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2777200,PAKET 49. PEMBANGUNAN JALAN LINGKUNGAN RT.002/RW.008/DUSUNKEPEL DESA LOJEJER KECAMATAN WULUHAN,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,22402047,Pengadaan Peralatan Laboratorium Parasit,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2687200,Paket 8 (Desa Rambigundam Kecamatan Rambipuji),0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3039274,Belanja Premi Asuransi,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7466333,Peningkatan Jl. Irigasi Pinggir Rawa - Kp. Koja Desa Kosambi Dalam Kec. Mekar Baru,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1676654,"Pembersihan dan Pengerukan Sungai Waiyori, Kec. Baguala",0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1807398,Belanja Bahan Obat-obatan Katarak,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,9107252,Pengadaan Sistem Keamanan Terpadu dan Perangkat Keamanan,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1852141,Pembangunan Gedung Workshop,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1068276,Pengadaan Obat - obatan untuk Klinik Kemendag,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6792034,Penataan Inlet Kali Ciliwung Rw.04  Kel.Pondok Cina,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2713200,PAKET 13. PEMBANGUNAN JALAN LINGKUNGAN PERUMAHAN GRAHA CITRA MAS RW 021 KELURAHAN TEGAL BESAR KECAMATAN KALIWATES,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6777034,Pembangunan Jembatan Jl Ripat Kel Bedahan,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2380148,Pengadaan IPAL Puskesmas Wanasari,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6651034,PMT Ibu Hamil Gakin / KEK,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2380146,PEMBANGUNAN GARASI KENDARAAN OPERASIONAL POLRES PURWOREJO,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,6885012,Belanja Jasa Konsultansi Perencanaan,0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,548136,PENGADAAN PERANGKAT BIOMETRIK  UNTUK PORTAL PEDULI WNI DI LUAR NEGERI,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,17955106,Penyediaan Prasarana Persampahan Tong Sampah (DOKA),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,828151,Pengadaan Sepeda Motor Untuk Pedagang Ikan dan Sayur Keliling,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2717200,PAKET 17. PEMBANGUNAN JALAN LINGKUNGAN RT./RW.021/LEDOK KEBON LOR KELURAHAN JEMBER KIDUL KECAMATAN KALIWATES,0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,13825042,"Pengadaan pupuk organik untuk tanaman :Jeruk, Alpukat,Kelengkeng, Durian, Mangga, Pisang (Pengembangan Kawasan Tanaman Buah)",0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1094592,Pengadaan bibit pinang unggul varietas betara,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1244120,"Biaya Pakaian, Sepatu, Topi Panitia, Kontingen Porprov. dan Undangan",0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4708173,Pembuatan Landscape di Gubernuran Bumi Beringin,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2583200,Paket 4 Pembangunan MCK di lokasi: Pondok Pesantren Nurul Qarnain Desa Balet Baru Kecamatan Sukowono,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6779013,Pengadaan Mebelair untuk Asrama,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,998554,Pembangunan PJU akses Jalan RSUD,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7200081,Pembangunan Drainase Jalan Punggaluku - Alangga,0.4,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,7704601,Pengadaan Mebelair SD Kecamatan Megamendung,0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1509273,Pengadaan Perlengkapan Pendukung Gedung Olah Raga Paket F,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,9121252,Pengadaan Perangkat Jaringan Data Centre Ditjen AHU Jakarta (Lelang Ulang),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2220203,Peningkatan Jalan Tawangsari - Pakel (Kec. Garum) (A.L.042),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1099472,Belanja Barang Lainnya untuk Diserahkan kepda Masyarakat / Pemda ( Bantuan Sarana Produksi Bawang Putih ),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,47774114,Pengadaan Suku Cadang dan Peralatan Penunjang PKP-PK,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1102592,"Belanja Barang Untuk Diserahkan Kepada Masyarakat/Pihak Ketiga (Belanja Barang Aplikasi Manajemen Perkara, Hardware dan Perangkat Jaringan)",0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,5409131,Belanja Modal Pengadaan Mimbar / Panggung,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1997501,Material HRSS UPTD Wilayah IV Sukorejo,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,14025015,Belanja modal pengadaan alat-alat angkutan darat bermotor,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1050585,Penyusunan RTBL Kawasan Perkantoran Kab. Empat Lawang,0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7270333,Lanjutan Peningkatan Jl. Utama Perumahan Villa Balaraja,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2834200,"PAKET 73. PEMBANGUNAN JALAN LINGKUNGAN DUSUN SUKO BARAT RT.001,003 RW.003 DESA KRAMAT SUKOHARJO KECAMATAN TANGGUL",0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3278386,Consumer Selling Taiwan Paket IV,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1255091,Pengadaan Obat dan Perbekalan Kesehatan - Pengadaan Obat-obatan,0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3198386,Publikasi Branding Pariwisata Indonesia melalui Mobile Apps WTM London,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,35941127,"Rehab Plafond, Partisi, Wallpaper, Lantai dan Pengecatan Lantai 1, 2 dan 3 Gedung Blok R",0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7490103,PENINGKATAN JALAN DESA KARANG AGUNG UTARA KECAMATAN ABAB,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,221224,Pengadaan Kursi dan Meja Kuliah FKIP Universitas Tanjungpura,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2150140,Penataan Kembali Trotoar Jalan MT Haryono,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3696021,Pengadaan Storage System Data Center UNY,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,494389,Pengadaan Alat Praktikum Jurusan Teknik Konversi Energi Politeknik Negeri Bandung Tahun Anggaran 2018,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2146116,Pemeliharaan Berkala Jalan Gondek - Menganto,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2973234,Belanja modal Pengadaan alat-alat angkutan darat bermotor sepeda motor,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2349032,PENINGKATAN JALAN DUSUN KALIGALEH DESA KELURAHAN - DUSUN KALANGAN DESA KUWARASAN,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,43268064,REVITALISASI RUMAH SUSUN YAYASAN PENDIDIKAN GKPS KAB SIMALUNGUN,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,47687114,Lanjutan Pekerjaan Pembuatan Fasilitas Penunjang Area Terminal Penumpang (Lelang Tidak Mengikat),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,48195114,Lanjutan Rehabilitasi UPPKB Way Urang Lampung Selatan (Lelang TIDAK MENGIKAT),0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1473273,Belanja Pengadaan Meubelair Perkantoran Tahap 2,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7361333,Peningkatan Jalan Kp. Peteuy Ds. Tobat,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6793034,Penataan Inlet Kali Tengah ( H.Amat-Juragan Sinda) Kel.Kukusan,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7536109,Perpanjangan Lisensi Email,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2704194,Pengadaan Peralatan Pelatihan Las Migas,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3098166,228- B.TDR Rehabilitasi/Pemeliharaan Periodik Jalan  Desa Rantau Jaya Udik,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,22479047,Penyelenggaraan Kegiatan Keprofesian Berkelanjutan dalam rangka Dukungan Pengembangan Profesi Berkelanjutan (P2KB),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,22508047,Pengadaan Alat Bantu Belajar Mengajar Poltekkes Kemenkes Aceh (Non E Katalog),0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6727034,Peningkatan Jalan Raya Pasir Putih Kel. Sawangan Baru (Lanjutan),0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2416105,Pengadaan Iris Scanner,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,22259047,Pengadaan Seragam Mahasiswa (Paket Taylor),0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3982555,Pengadaan Peralatan Fasilitas Kantor Pengadilan Negeri Calang,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4542251,Pembangunan Jalan Menuju Alquran Raksasa,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,5878359,PENGADAAN DAN PEMASANGAN PIPA HDPE TRANSMISI/DISTRIBUSI DIA. 150 MM JL. H. BORI-JL. RAYA PARPOSTEL (KEL. JATILUHUR KEC. JATIASIH),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1431273,Pembangunan Gedung Kuliah Fakultas  Hukum Tahap I,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,7404103,PENYUSUNAN UKL / UPL KEGIATAN SMI,0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1948206,Paket V,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7419198,Perencanaan Jembatan Permanen (Keliran 1 dan 2) Kecamatan Kenohan,0.4,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,987096,Belanja Jasa Penilai Publik,0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2791232,DED Jalan Simp. Sei. Jernih - Simp. Poro,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1823426,Pembangunan Mess Komplek Rumah Jabatan Wakil Bupati Aceh Besar,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,35617127,Pemagaran SDN Jelambar 03,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1094395,Peningkatan Jalan Non Hotmix Paket IV,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7839218,Pembangunan Gedung IFM di Batutua,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1851141,Pengadaan alat pendukung penyimpanan fosil,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7566333,Normalisasi Sungai Cibarengkok %28STA. Kp. Peusar%29,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,5861359,"PENGADAAN DAN PEMASANGAN PIPA HDPE TRANSMISI/DISTRIBUSI DIA. 200,150,100,50 MM PERUM. DANAMON JL. PRIMADANA 1-13 (KEL. JATISARI KEC. JATIASIH)",0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1517357,Perbaikan Jalan Ruas Sejangko 1 - Sungai Keli,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,47843114,PERBAIKAN FASILITAS UPPKB BALAI RAJA,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4926415,"Pengadaan benih bawang merah, obat-obatan, pupuk organik, dan pupuk  anorganik",0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,14035015,Belanja Modal Pengadaan Alat-Alat Kedokteran,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1325358,Pembangunan Lanjutan RS.Giri Emas,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4204361,Pengadaan Meubeler Ruang Kelas SD Negeri 1 Unggulan,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4240361,Pengadaan Jasa Penyediaan Konsumsi Atlit PPLP Provinsi Maluku Utara Tahun 2018 (Kebutuhan Oktober - Desember),0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2047254,Pengadaan Alat Keamanan dan Perlindungan,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6827034,Drainase Jalan H. Suhaemi Parung Kulon RT.001/004 Kelurahan Duren Mekar,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,12335016,"Belanja Modal Pengadaan Peralatan Studio Visual : Pengadaan Kamera Digital Single Lens Reflex (DSLR), Pengadaan Infocus, Pengadaan Drone Quadcopter Pro",0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3539161,Peningkatan jalan menuju TPA di Kecamatan Pinggir,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1440343,DED PEMBANGUNAN RUAS JALAN PEMKAB (BERINGIN)- SP. KOTA WAY KECAMATAN MUARADUA KAB. OKU SELATAN,0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,17848106,Pengadaan Perlengkapan Marching Band Siswa (Gita Wuri Handayani),0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1533357,Review DED Rispam Ogan Ilir,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7505103,PENINGKATAN JALAN LINGKAR TANAH ABANG UTARA - MUARA SUNGAI,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2756257,Pembangunan Jalan Lingkungan Kel.Beran,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1013566,Pembangunan Box Culvert  Sungai Cilellang Jl. Sungai Pareman Kel. Tibojong Kec. T.R.Timur,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1837489,Pembangunan Jalan Subelen - Sirisurak (Multi Years),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7469103,Pengendalian Banjir Sungai di Kec. Banyuasin III,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7507103,PENINGKATAN JALAN DESA KARTA DEWA - JERAMBAH BESI,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,544136,PENGADAAN FURNITURE RUANG KERJA DIREKTORAT JENDERAL PROTOKOL DAN KONSULER KEMENTERIAN LUAR NEGERI TAHUN ANGGARAN 2018,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,48085114,Penyelenggaraan Sidang The 9th Vice Ministerial Meeting on Transportation Sector RI-Japan,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2625290,Pembangunan Jalan  Dalam Pasar Parit 1 Kel. Tungkal Harapan,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,47656114,Penggantian dan Pemasangan Kabel Series AFL,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1485350,Belanja Premi Asuransi Barang Milik Daerah,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,47586114,"Penggantian dan Penambahan Conveyor Check In, 1 (satu) unit",0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,42013064,Penyusunan DED Pengembangan Pos Lintas Batas Negara (PLBN) Terpadu Serasan Kab. Natuna Prov. Kepulauan Riau,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2495314,PENINGKATAN JALAN KRANDEGAN - GOLO KECAMATAN BULUKERTO,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7528103,PENINGKATAN JALAN DESA MUARA SUNGAI,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1917447,pembangunan pagar kantor polres oku timur kec. martapura,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7300333,Rehabilitasi Jalan Pegadingan - Sidoko - Tamiang,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7384333,Normalisasi pembuang Cibolang (STA. Kp. Kendal Kulon),0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,9155044,ROMPI ANTI PELURU,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6807034,"Penurapan Kali Gondang, Rw.04, Kel. Meruyung",0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,5404212,Pengadaan Benih Tanaman Kelapa dan Sarana Produksi Pertanian Untuk Kegiatan Peremajaan Tanaman Kelapa di Kabupaten Pulang Pisau,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,22323047,Pengadaan Peralatan Laboratorium Biomolekuler dan Imuniserologi,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,627216,Renovasi Markas Komando Menwa Universitas Negeri Semarang Tahun  2018,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1130652,Pengadaan dan Pemasangan Lampu Penerangan Jalan Umum (LPJU) di Kabupaten Tapanuli Tengah,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2599524,Pengadaan Karavan/Trailer Radar,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2732060,Peningkatan Jalan Pageraji - Langgongsari ( Gedong  Papak ),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4869225,Rehabilitasi Gedung Penunjang Sarana Kesehatan,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2910234,Belanja Modal Konstruksi Drainase (Jl. Cilallang Kel.Buakana Kec.Rappocini),0.4,2018
